user_name,user_description,user_link,location,investments,followers
pheets dot com,online fitness directory,https://angel.co/pheets-dot-com,Melbourne,Apr ’14,3
"Janston PtyLtd.,","SoundsEzee*TM ""makes music easy""",https://angel.co/janston-ptyltd,Melbourne,Mar ’16,1
CareerLounge,Apps for Young Professionals,https://angel.co/careerlounge,Melbourne,May ’15,20
CarServiceSelect,Get Car Service Quotes in real time from Mechanics in your area,https://angel.co/carserviceselect,Melbourne,Jul ’15,6
SQUIZZ.com,The Connected Marketplace - Social eCommerce Supply Chain,https://angel.co/squizz-com,Melbourne,Dec ’15,16
AquaGen Technologies,Ground-Breaking Wave Energy CleanTech,https://angel.co/aquagen-technologies,Melbourne,Nov ’11,20
News Franchise,Boost Juice meets The Huffington Post,https://angel.co/news-franchise-2,Melbourne,Apr ’14,4
Advertising Central Pty,"compare, select and save on advertising (none in market)",https://angel.co/advertising-central-pty,Melbourne,Aug ’14,1
JobAlli,Job site dedicated to university and college students,https://angel.co/joballi,Melbourne,Jul ’15,3
Relectrify,Making energy storage affordable,https://angel.co/relectrify,Melbourne,Nov ’15,3
Everyday Empire,"Digital start-up consulting. Ensure your idea is well thought-out, evaluated and viable.",https://angel.co/everyday-empire,Melbourne,May ’13,5
Kombie,Mobile Social Video Technology,https://angel.co/kombie,Venice Beach,Nov ’15,7
Hinstant,A Better Hotel Experience,https://angel.co/hinstant,Melbourne,Apr ’14,7
Meet3D,3D Printing in a cafe,https://angel.co/meet3d-1,Melbourne,Apr ’14,6
Konnective,Smartphone group messaging,https://angel.co/konnective,Melbourne,Jun ’12,11
Referboard,Pinterest meets Amazon Marketplace,https://angel.co/referboard,Melbourne,Mar ’16,1
Maths Pathway,Maths teaching re-imagined,https://angel.co/maths-pathway,Melbourne,May ’13,4
Trivial Studios,We build apps to solve everyday logistic problems.,https://angel.co/trivial-studios-1,Melbourne,Apr ’14,5
Qivr,,https://angel.co/qivr,Melbourne,Apr ’15,1
childcarespot.com.au,Centralised Child Care Wait List Service,https://angel.co/childcarespot-com-au,Melbourne,Apr ’14,3
Fast Bites,"Tap, Grab and Go!",https://angel.co/fast-bites,Melbourne,Nov ’13,4
Suburbarian,Social media sentiment analysis for suburbs,https://angel.co/suburbarian,Melbourne,Nov ’14,4
Linkedinsider,LinkedIn Business Training Online,https://angel.co/linkedinsider,Melbourne,Jan ’15,1
Stax,Helps cloud managers sleep at night,https://angel.co/stax-4,Melbourne,Jun ’16,1
Blift,Carpooling for Corporates and Universities,https://angel.co/blift,Melbourne,Nov ’13,7
ECAL,Dynamic calendar marketing,https://angel.co/ecal-1,Melbourne,Nov ’13,6
Chuffed.org,Crowdfunding social cause projects that change the world,https://angel.co/chuffed-org,Melbourne,Dec ’15,3
WaveChat,Social Life Made Simple,https://angel.co/wavechat,Melbourne,Sep ’15,2
Atlas Capital,Consulting & investments,https://angel.co/atlas-capital-1,Melbourne,Nov ’13,7
Annex Products,Making your smartphone more usable in more places.,https://angel.co/annex-products,Melbourne,Dec ’13,3
criticone,The secret weapon behind the  most successful online marketers,https://angel.co/criticone,Melbourne,Jul ’14,9
App Compear,Switching mobile phones made easy,https://angel.co/app-compear,Melbourne,Jul ’15,9
CoolAudioStuff,Google translate for sheet music,https://angel.co/coolaudiostuff,Melbourne,May ’15,4
CreateOne,A People Development Company,https://angel.co/createone,Melbourne,Jul ’12,4
The Shop for Change,A marketplace allowing disadvantaged sellers to sell directly to consumers.,https://angel.co/the-shop-for-change,Melbourne,Jul ’12,11
MyMic,MyMic is a Mobile App & Audience Response System.,https://angel.co/mymic-1,Melbourne,May ’16,1
Pentagon,Near-Real Time Competitive Price Intelligence,https://angel.co/pentagon,Melbourne,May ’13,4
Road Angels,Uber for Roadside Assistance,https://angel.co/road-angels,Melbourne,Feb ’14,9
vTextbook,"Online questions, lectures and solutions",https://angel.co/vtextbook,Melbourne,Apr ’14,2
Tripp Technology,Industrial Robotics and custom industrial design,https://angel.co/tripp-technology,Melbourne,Jun ’14,2
Loop Platform,Loop creates more moments for feedback,https://angel.co/loop-platform,Melbourne,Apr ’16,2
GiveShop,Turning things into dollars for change,https://angel.co/giveshop-1,Melbourne,Apr ’14,4
Boomeringo,Money management made easy,https://angel.co/boomeringo,Melbourne,Jul ’14,8
Whatdoc,Mobile injury assessment and guidance,https://angel.co/whatdoc,Melbourne,May ’15,3
Less Work More Life,,https://angel.co/less-work-more-life,Melbourne,Mar ’12,5
Be Your Own,Sustainable Health for all Communities,https://angel.co/be-your-own-pty-ltd,Melbourne,May ’15,1
Periop Partners,Better access to personalised healthcare,https://angel.co/periop-partners-1,Melbourne,May ’16,3
Test,10,https://angel.co/test-154,Melbourne,Jul ’13,1
My Green World,"Wildlife and environmental conservation, education and innovation.",https://angel.co/my-green-world-1,Melbourne,Apr ’14,17
InfinityList,Leading Cinematic Video,https://angel.co/infinitylist-1,Melbourne,Apr ’13,6
Future Grid,Turning real-time data into action,https://angel.co/future-grid,Melbourne,Mar ’15,6
BrainPoll,Mobile Polling. Digital Democracy.,https://angel.co/brainpoll,Melbourne,Apr ’14,4
TBC,App to facilitate social engagement with customers via selfies,https://angel.co/tbc-7,Melbourne,Sep ’15,1
Schedugram,Instagram interface for brands,https://angel.co/schedugram,Melbourne,Jan ’14,5
Taidan Social,Social media management that grows with brands,https://angel.co/taidan-social,Melbourne,May ’14,4
"JANSTON PtyLtd.,(Australia)","SOUNDSEZEE*TM ""makes music easy"" with ""Scientific interactive Music Palette Apps""",https://angel.co/janston-ptyltd-australia,Melbourne,Mar ’12,5
Shoten,Search engine with personalized deep linguistic capabilities,https://angel.co/shoten,Melbourne,Jul ’16,2
WikiBackPacker,"Find campsites, hostels & other amenities for travelling near you or anywhere in the world",https://angel.co/wikibackpacker,Melbourne,May ’16,2
homely.com.au,Australia's most beautiful real estate portal,https://angel.co/homely-com-au,Melbourne,Sep ’15,7
Eventca,Cloud-based Event Calendar CMS,https://angel.co/eventca,Melbourne,Sep ’13,4
VURL,Communicate through videos,https://angel.co/vurl-1,Melbourne,Mar ’13,7
Agersens,Virtual Fence for Livestock,https://angel.co/agersens,Melbourne,Feb ’15,2
SpectaclesX,"The perfect pair, in-store or online",https://angel.co/spectaclesx,Melbourne,Apr ’14,5
Jobbop,,https://angel.co/jobbop,Melbourne,Apr ’14,5
Tripalocal,Airbnb for real local experiences - Connecting travellers with locals,https://angel.co/tripalocal,Melbourne,May ’14,10
Cubescape,,https://angel.co/cubescape,Melbourne,Apr ’15,1
