user_name,user_description,user_link,location,investments,followers
pheets dot com,online fitness directory,https://angel.co/pheets-dot-com,Melbourne,Apr ’14,3
"Janston PtyLtd.,","SoundsEzee*TM ""makes music easy""",https://angel.co/janston-ptyltd,Melbourne,Mar ’16,1
CareerLounge,Apps for Young Professionals,https://angel.co/careerlounge,Melbourne,May ’15,20
CarServiceSelect,Get Car Service Quotes in real time from Mechanics in your area,https://angel.co/carserviceselect,Melbourne,Jul ’15,6
SQUIZZ.com,The Connected Marketplace - Social eCommerce Supply Chain,https://angel.co/squizz-com,Melbourne,Dec ’15,16
AquaGen Technologies,Ground-Breaking Wave Energy CleanTech,https://angel.co/aquagen-technologies,Melbourne,Nov ’11,20
News Franchise,Boost Juice meets The Huffington Post,https://angel.co/news-franchise-2,Melbourne,Apr ’14,4
Advertising Central Pty,"compare, select and save on advertising (none in market)",https://angel.co/advertising-central-pty,Melbourne,Aug ’14,1
JobAlli,Job site dedicated to university and college students,https://angel.co/joballi,Melbourne,Jul ’15,3
Relectrify,Making energy storage affordable,https://angel.co/relectrify,Melbourne,Nov ’15,3
Everyday Empire,"Digital start-up consulting. Ensure your idea is well thought-out, evaluated and viable.",https://angel.co/everyday-empire,Melbourne,May ’13,5
Kombie,Mobile Social Video Technology,https://angel.co/kombie,Venice Beach,Nov ’15,7
Hinstant,A Better Hotel Experience,https://angel.co/hinstant,Melbourne,Apr ’14,7
Meet3D,3D Printing in a cafe,https://angel.co/meet3d-1,Melbourne,Apr ’14,6
Konnective,Smartphone group messaging,https://angel.co/konnective,Melbourne,Jun ’12,11
Referboard,Pinterest meets Amazon Marketplace,https://angel.co/referboard,Melbourne,Mar ’16,1
Maths Pathway,Maths teaching re-imagined,https://angel.co/maths-pathway,Melbourne,May ’13,4
Trivial Studios,We build apps to solve everyday logistic problems.,https://angel.co/trivial-studios-1,Melbourne,Apr ’14,5
Qivr,,https://angel.co/qivr,Melbourne,Apr ’15,1
childcarespot.com.au,Centralised Child Care Wait List Service,https://angel.co/childcarespot-com-au,Melbourne,Apr ’14,3
Fast Bites,"Tap, Grab and Go!",https://angel.co/fast-bites,Melbourne,Nov ’13,4
Suburbarian,Social media sentiment analysis for suburbs,https://angel.co/suburbarian,Melbourne,Nov ’14,4
Linkedinsider,LinkedIn Business Training Online,https://angel.co/linkedinsider,Melbourne,Jan ’15,1
Stax,Helps cloud managers sleep at night,https://angel.co/stax-4,Melbourne,Jun ’16,1
Blift,Carpooling for Corporates and Universities,https://angel.co/blift,Melbourne,Nov ’13,7
ECAL,Dynamic calendar marketing,https://angel.co/ecal-1,Melbourne,Nov ’13,6
Chuffed.org,Crowdfunding social cause projects that change the world,https://angel.co/chuffed-org,Melbourne,Dec ’15,3
WaveChat,Social Life Made Simple,https://angel.co/wavechat,Melbourne,Sep ’15,2
Atlas Capital,Consulting & investments,https://angel.co/atlas-capital-1,Melbourne,Nov ’13,7
Annex Products,Making your smartphone more usable in more places.,https://angel.co/annex-products,Melbourne,Dec ’13,3
criticone,The secret weapon behind the  most successful online marketers,https://angel.co/criticone,Melbourne,Jul ’14,9
App Compear,Switching mobile phones made easy,https://angel.co/app-compear,Melbourne,Jul ’15,9
CoolAudioStuff,Google translate for sheet music,https://angel.co/coolaudiostuff,Melbourne,May ’15,4
CreateOne,A People Development Company,https://angel.co/createone,Melbourne,Jul ’12,4
The Shop for Change,A marketplace allowing disadvantaged sellers to sell directly to consumers.,https://angel.co/the-shop-for-change,Melbourne,Jul ’12,11
MyMic,MyMic is a Mobile App & Audience Response System.,https://angel.co/mymic-1,Melbourne,May ’16,1
Pentagon,Near-Real Time Competitive Price Intelligence,https://angel.co/pentagon,Melbourne,May ’13,4
Road Angels,Uber for Roadside Assistance,https://angel.co/road-angels,Melbourne,Feb ’14,9
vTextbook,"Online questions, lectures and solutions",https://angel.co/vtextbook,Melbourne,Apr ’14,2
Tripp Technology,Industrial Robotics and custom industrial design,https://angel.co/tripp-technology,Melbourne,Jun ’14,2
Loop Platform,Loop creates more moments for feedback,https://angel.co/loop-platform,Melbourne,Apr ’16,2
GiveShop,Turning things into dollars for change,https://angel.co/giveshop-1,Melbourne,Apr ’14,4
Boomeringo,Money management made easy,https://angel.co/boomeringo,Melbourne,Jul ’14,8
Whatdoc,Mobile injury assessment and guidance,https://angel.co/whatdoc,Melbourne,May ’15,3
Less Work More Life,,https://angel.co/less-work-more-life,Melbourne,Mar ’12,5
Be Your Own,Sustainable Health for all Communities,https://angel.co/be-your-own-pty-ltd,Melbourne,May ’15,1
Periop Partners,Better access to personalised healthcare,https://angel.co/periop-partners-1,Melbourne,May ’16,3
Test,10,https://angel.co/test-154,Melbourne,Jul ’13,1
My Green World,"Wildlife and environmental conservation, education and innovation.",https://angel.co/my-green-world-1,Melbourne,Apr ’14,17
InfinityList,Leading Cinematic Video,https://angel.co/infinitylist-1,Melbourne,Apr ’13,6
Future Grid,Turning real-time data into action,https://angel.co/future-grid,Melbourne,Mar ’15,6
BrainPoll,Mobile Polling. Digital Democracy.,https://angel.co/brainpoll,Melbourne,Apr ’14,4
TBC,App to facilitate social engagement with customers via selfies,https://angel.co/tbc-7,Melbourne,Sep ’15,1
Schedugram,Instagram interface for brands,https://angel.co/schedugram,Melbourne,Jan ’14,5
Taidan Social,Social media management that grows with brands,https://angel.co/taidan-social,Melbourne,May ’14,4
"JANSTON PtyLtd.,(Australia)","SOUNDSEZEE*TM ""makes music easy"" with ""Scientific interactive Music Palette Apps""",https://angel.co/janston-ptyltd-australia,Melbourne,Mar ’12,5
Shoten,Search engine with personalized deep linguistic capabilities,https://angel.co/shoten,Melbourne,Jul ’16,2
WikiBackPacker,"Find campsites, hostels & other amenities for travelling near you or anywhere in the world",https://angel.co/wikibackpacker,Melbourne,May ’16,2
homely.com.au,Australia's most beautiful real estate portal,https://angel.co/homely-com-au,Melbourne,Sep ’15,7
Eventca,Cloud-based Event Calendar CMS,https://angel.co/eventca,Melbourne,Sep ’13,4
VURL,Communicate through videos,https://angel.co/vurl-1,Melbourne,Mar ’13,7
Agersens,Virtual Fence for Livestock,https://angel.co/agersens,Melbourne,Feb ’15,2
SpectaclesX,"The perfect pair, in-store or online",https://angel.co/spectaclesx,Melbourne,Apr ’14,5
Jobbop,,https://angel.co/jobbop,Melbourne,Apr ’14,5
Tripalocal,Airbnb for real local experiences - Connecting travellers with locals,https://angel.co/tripalocal,Melbourne,May ’14,10
Cubescape,,https://angel.co/cubescape,Melbourne,Apr ’15,1
,,,,,
Ian Hunter,"Product hacker, full-stack developer, amateur marketer, remote culture advocate, pilot & sommelier.",https://angel.co/ian,San Francisco,0,612
Bevan Clark,"Co-founder of retailmenot.com, trendsmap.com and cushycms.com.  Investor in a bunch of others.",https://angel.co/bevanc,Melbourne,28,703
Guy King,Builder of BugMeNot and RetailMeNot. Helping out at @LIFX. Currently cooking up something new. Self-promotion expert.,https://angel.co/guyking,Melbourne,17,690
Jeremy Bornstein,"Research scientist at Apple. Founder of startups in financial services, games, toys, publishing, and real estate.",https://angel.co/jeremy-bornstein,Melbourne,1,216
Matt Mickiewicz,"Co-Founder @Hired @99designs, @SitePoint, @Flippa. Forbes 30 under 30 & Inc 30 under 30.",https://angel.co/matt-mickiewicz,Vancouver,7,799
Andrew Conru,"@Stanford University PhD, Early Internet pioneer, 20+ Internet startups including founder/CEO Friend Finder (grew to $300M/year)",https://angel.co/andrew-conru,Melbourne,1,2088
Mike Rhodes,Founded WebSavvy - Visual SEM Management,https://angel.co/mike-rhodes-1,Melbourne,4,234
PK Rasam,Started my professional journey at Bell Labs and progressed into consulting for the top 100 clients around the globe.,https://angel.co/pkrasam,Melbourne,24,954
Aaron Bertinetti,"Angel @AngelPad @Abra  @Tradesy @Brilliant @CRAVE @Vouch Financial ; Chair @Surprise Attack ; VP @Glass Lewis & Co. ; CV investments, governance, mngt, video games",https://angel.co/aaron-bertinetti,San Francisco,60,979
Justin Dry,Co-Founder & Joint CEO @Vinomofo. Entrepreneur. Angel Investor. Speaker. Wine Nerd. Islomaniac,https://angel.co/justin-dry,Melbourne,9,275
Nicholas Gruen,"Founder: Lateral Economics and Peach Financial
Chair: Government 2.0 Taskforce and @Kaggle.com.",https://angel.co/nicholas-gruen,Melbourne,5,188
Jeremy Howard,CEO Enlitic; Faculty Singularity U; Previous: President / Chief Scientist Kaggle; Founder FastMail.FM (sold to Opera) and ODG (sold to Choicepoint). ex-McKinsey,https://angel.co/jeremyphoward,Melbourne,3,768
Andrew Birt,CMO @CliniCloud. Co-founded @LIFX.,https://angel.co/andrew-birt,Melbourne,4,728
Michael Jankie,"Founded Event Equipment, Founded Trafficlight, purchased Active Lighting, equity in Searchwords, co-founded WebReception, trackify, mrKruntz",https://angel.co/michael-jankie,Melbourne,4,134
Nicholas Bartlett,,https://angel.co/nickbartlett85,Melbourne,3,50
Daniel Jones,Entrepreneur now stage agnostic venture investor - $100k - $50m,https://angel.co/daniel-jones,Manchester,14,1733
Anthony Glenning,Investment Director at @Starfish Ventures,https://angel.co/anthony-glenning,Melbourne,4,238
James Giancotti,CEO of @Oddup Former Mgmt Consultant @Deloitte Consulting  then Investment Banker.  @Goldman Sachs Co-Founded @Bigcolors.,https://angel.co/jamesgiancotti,Sydney,4,462
Stuart B Richardson,"Founder @Adventure Capital, @Aurelius Digital, @York Butter Factory, @Equiem. Founding Investor @Axiflux, @omny  BEng(Aero), MBA & @Stanford University GSB - AU/US/Asia",https://angel.co/stuart-b-richardson-1,Melbourne,12,894
Aron Steg,"@Electric Imp,  @Zaq, @Explainers, @Mystic Pants, @SMS Diagnostics, @BulkSMS, @SMS Central, @Sniip, @Streetwyse  • BEng (Software)  @University of Melbourne",https://angel.co/aron-steg,Melbourne,5,121
Nick Crocker,Product @UnderArmour & @MyFitnessPal . Founder @Sessions  (Acq. MFP '13) & @We Are Hunted  (acq. TWTR '11).  @Rock Health '12.  Team  @Boxee  '10.,https://angel.co/nickcrocker,San Francisco,2,661
Darcy Naunton,"Founder of @york-butter-factory, @Adventure Capital. Investor in @Equiem, @Brandscreen, @Dealised, @Domore.com.au, @MoGeneration, @Majitek.",https://angel.co/darcy-naunton-1,Melbourne,9,513
Adrian Scott,"Senior Executive at global tech consulting organisation. Interested in investing for positive social impact (healthcare, renewable energy, micro-finance, etc).",https://angel.co/adrian-scott-2,Melbourne,3,20
Yaro Starak,"Blogger, Podcaster at Entrepreneurs-Journey, Founder of Blog Mastermind and Membership Site Mastermind training programs.",https://angel.co/yarostarak,Melbourne,3,385
Pieter Peach,"Investor @Adioso, @Goodfilms @OpenPlacement  • Anesthesiologist.",https://angel.co/pieterpeach,Melbourne,3,251
Chris Hitchen,"German based Australian angel investor. Venture Partner at Square Peg Capital; co-founder Getprice (sold to News Corp), Audience TV, Hynt",https://angel.co/chris-hitchen,Melbourne,17,758
Andy Graham,"Founder @Nest Group • Worked at @Boeing • Studied at @University of Texas at Austin, @University of Adelaide",https://angel.co/andy-graham,Melbourne,4,121
Wouter Gort,"Founder DutchTM, Tomatotalent • Studied at @Erasmus University, Rotterdam",https://angel.co/woutergort,Istanbul,0,3040
Andrew Barlow,"Chairman of Adslot, Director of Nitro, Founder of @Adslot and @Hitwise. Entrepreneur. Tech Investor.",https://angel.co/andrew-barlow,Melbourne,5,190
Ryan Zhou,Co-founder of CoinJar.,https://angel.co/zhoutong,Melbourne,0,99
Jack Perry,"Masters in ComSci, Startup Product Development, Senior Full-Stack engineer, iOS",https://angel.co/jack-perry-2,Sydney,0,31
Ben Acott,"• Worked at @Facebook Inc  •  Founder @PODlife 
Consults & represents startups throughout Asia Pacific in sales, market entry, account management.",https://angel.co/ben-acott,Melbourne,5,102
Adrian Vanzyl,"Investor in @Chorus, @Hootsuite, @isocket, @Nolio, @Revionics. Advisor to BugHerd, @IRL Gaming.",https://angel.co/adrianvanzyl,Sydney,16,1611
Dinush Kurera,First time investor interested in investing,https://angel.co/dinush-kurera,Melbourne,0,8
Jackie Lam,"COO & CPO @Oddup. 
Managing Partner @Bigcolors. Formerly at Accenture, Deloitte and Allianz Global Investors.",https://angel.co/jackie-lam-1,San Francisco,4,115
Michael Clark,"Founded Crisp Solutions, Click Corp & Lemon Wedge. Created Shaver Guard & Face Guard. Bachelor of Business (Marketing Major). Own a global property business",https://angel.co/michael-clark-5,Melbourne,3,163
Shelli Trung,"Listed top 100 angel investors to follow. Startup advisor for real estate tech, fintech and social impact.",https://angel.co/shellitrung,Melbourne,2,363
Timothy Clark,Melbourne based Professional Investor and Trader,https://angel.co/timothy-clark-1,Melbourne,1,77
Luke Murray,"Strong technical background, having built and supported many large projects. Great product mind and business background working with small, growing companies.",https://angel.co/lukemurray,Melbourne,1,45
Minh Ha Duong,Master of Science student majoring in Industrial Engineering and Management with a focus on Innovations Management and Entrepreneurship. Venture Capital Intern,https://angel.co/minh-ha-duong,Melbourne,0,45
Kate Dinon,Advisor to @Gemini3 @HealthKit Practice Management Software and @Onestack // previous advisor to @realAs & @StylePass,https://angel.co/kate-dinon,Melbourne,0,56
Matt Allen,"Tech recruiter at Lookahead Search. Director of Founder Institute, Melbourne. Angel Investor.",https://angel.co/mattallen,Sydney,3,409
Alan Downie,"Founder @Bugherd @Macropod Software, @FiveSecondTest • Worked at @Intranet Dashboard • Studied at @Swinburne University of Technology",https://angel.co/alan-downie,Melbourne,0,240
Christopher Scott Price,"Founder, Technologist, Engineer & Science Geek with a strong business and strategy background. @Cityblis @Royal Melbourne Institute of Technology",https://angel.co/christopher-scott-price,Melbourne,0,134
Glenn Gillen,General Manager of Heroku Add-ons. Assisting companies launch and market products to developers every day.,https://angel.co/glenn-gillen,Melbourne,2,146
Ji Lee,Investor. Entrepreneur. Developer,https://angel.co/ji,Melbourne,1,166
Simon Lee,"CEO & Co-founder @PromisePay, Co-founded @Lazu, built revenues of $1m per month in cloud, mobility & banking.  Worked in UK, Paris, New York, Australia & NZ.",https://angel.co/simon-lee-1,Melbourne,1,256
Hany Pham,Co-founder @Breezedocs. Former finance guy turned tech entrepreneur,https://angel.co/hanypham,Melbourne,0,181
Tom,"Engineer: Software, Hardware.
Red Swoosh, Expensify, Kepler, HomeShare.",https://angel.co/tomjacobs,Melbourne,3,125
Collis Ta'eed,"Hi I'm Collis, I work at @Envato where I am the CEO! I'm also a Baha'i and in my spare time work on @thebahaiblog",https://angel.co/collis,Melbourne,1,475
Jason Lim,"Associate @Adventure Capital, Community Manager @York Butter Factory, Entrepreneurial Fellow @Melbourne Accelerator Program",https://angel.co/jasonlmk,Melbourne,0,181
Nicolas Scudamore-Smith,Worked in M&A @KPMG Corporate Finance & Investment Banking @RBS . Sourcing JV opportunities for early stage businesses to expand into Australasia,https://angel.co/nick-scudamore-smith,Brisbane,1,95
Mark Buchanan,Launch employee #1 in AsiaPacific for SuccessFactors - acquired by SAP in 2012 for US$3.4Billion.,https://angel.co/mark-buchanan-2,Melbourne,2,35
Luc Pettett,Founder and CEO of Punters.com.au - a technology startup in the $26B Australian wagering market. Coding in the wild advocate & marathon runner.,https://angel.co/luc1,Melbourne,3,6
Adam Krongold,"An extreme generalist - Agribusiness, Sport Fashion, Health Insurance, Sales/Customer Service, Dramatic Arts, Creative Arts, New Materials, New Ways of Thinking",https://angel.co/adam-krongold,Melbourne,5,52
Leslie Barry,"Advisor, Angel Investor
Founded and sold  @getviable  - 8/2014
Founded and sold @Exertrack, acquired by 1st round @Techstars company, Gyminee, now DailyBurn.",https://angel.co/lesliecbarry,Melbourne,2,473
Shaun Johnson,"Experienced and successful digital business builder. Strengths in strategy, finance, operations and sales & marketing.",https://angel.co/shaunmjohnson,Melbourne,2,147
Frank Arrigo,"API Evangelist | Developer Relations @Telstra Software Group [Dad, Mentor, Hustler, Hacker, 31337, Geek] ♏ ♥ ☕ #ENFP | #INTJ",https://angel.co/frank-arrigo,Melbourne,2,88
Andrew Apostola,Co-founder @Portable and formed founder of @Svbscription and @portableshops (both exited),https://angel.co/portableandrew,Melbourne,1,269
Giridhar Gangadhara,"16+ years experience of IT consulting & delivery, hands on experience in managing CRM, Analytics programs, Web platforms. Agile Scrum master, PMP with MBA",https://angel.co/giridhar-gangadhara,Melbourne,0,7
Joel Macdonald,"CEO of Distributed Logistics Group. 3rd start up out of high school. Ex-AFL footballer. Commercial experience in start ups & sales.
B.Bus at Monash University",https://angel.co/joel-macdonald,Melbourne,2,89
Gavin Appel,"Co-founder, Onestack
Venture Partner, Square Peg Capital",https://angel.co/gavinappel,Melbourne,0,68
Asaf Katz,Lead the growth of an innovative online biz school and its expansion in Australia.,https://angel.co/asaf-katz,Melbourne,0,111
Paul Osborne,"I am the director of Black Sheep Capital. We have a diverse portfolio of startups ranging from fin tech, crowdsourcing to pure science commercialisation.",https://angel.co/paul-osborne,Melbourne,1,27
Tom Ellis,"Experience in fund raising as investee, manager and funder. Strong business acumen with experience in both lean start ups, six sigma and corporate environments.",https://angel.co/tom-ellis,Melbourne,2,22
Jordan Green,"Founder @Melbourne Angels, @Australian Association of Angel Investors Ltd, successful VC, Angel and serial entrepreneur MBS (MBA) BEng (Electronics) RMIT",https://angel.co/jordan-green,Melbourne,8,378
Shomalin Naidoo,"Co-founder and CEO at Kibl. Chartered accountant @ PwC. Worked @KPMG. Developed ""KPMG Marketplace"". Attended Harvard Business School ExEd. Based in Melbourne.",https://angel.co/shomalinnaidoo,Melbourne,2,25
Paul Warren,"Warcom.com.au, Insiteful.com.au - I also enjoy mentoring startups, fishing, cycling, cooking and motorbikes.",https://angel.co/paulwarren,Melbourne,0,127
Justin Wilden,Co-Founder of Trailburning.com. Digital product builder with a start-up mindset and designer's eye.,https://angel.co/justin-wilden,Melbourne,2,173
Ilya Frolov,"Australian based investment firm, focusing on global-first tech companies.",https://angel.co/oxygen-ventures-1,Melbourne,2,25
Jason Cross,"Co-founder at The Mlkman Co. Pty Ltd, Adelaide Chapter Co-Director at Startup Grind",https://angel.co/jason-bunkerventures-com,Adelaide,0,138
Beng-Fai,"Full stack startup guy. Growth, tinkerer, working on a few projects.",https://angel.co/bengfai,Melbourne,0,37
Alexander Robinson,"Innovator, Team Builder, Problem Solver. Co-Founder @Airly @Utopable . Ex-hustler @Caterpillar. Ex RAAF pilot. MBA @AGSM.  Runner, Writer, Lover of SF & NYC.",https://angel.co/alexander-robinson-1,Melbourne,0,22
Nicholas Birrell,Entrepreneur | Explorer | Melbourne,https://angel.co/nicholas-birrell,Melbourne,0,141
Darren Lynch,I am a CA with strong commercial experience (PwC and Linfox) who is interested in start ups that solve issues in our society or challenge the status quo.,https://angel.co/darren-lynch,Melbourne,1,13
Chris Coffey,"Currently GM at Vinomofo. Particularly interested in people, place, culture and tech.",https://angel.co/chris-coffey-1806,Melbourne,1,13
Rachael Neumann,"Ex-consultant now Sr Director at Eventbrite, looking to support other great companies launch and grow",https://angel.co/rachael-neumann,Melbourne,0,7
Brandon Berry Edwards,Founder of frog Shanghai and Singapore studios; Designer/Entrepreneur,https://angel.co/brandonberry,Austin,1,97
Robert Ward,"Co-Founder at Annex Products, currently working on making Quad Lock the world's number one smartphone mount for people with active lifestyles.",https://angel.co/robyward,Melbourne,0,62
Manav Khera,Entrepreneur specialising in Technology & Hospitality.,https://angel.co/manavkhera,Melbourne,0,37
Chris Peters,"Industrial Designer turned entrepreneur developing amazing products @ www.quadlockcase.com | Co Founder of Annex Products | Melbourne, Australia",https://angel.co/cplicious,Melbourne,0,81
Damian Anderson,,https://angel.co/damian-anderson-1,Melbourne,0,10
Elinor Rennie,"I am an Associate Professor. Together with my husband, Jason Potts, I am researching the social and economic dimensions of blockchain technology.",https://angel.co/elinor-rennie,Melbourne,0,7
Simon Lusted,"Head of Employment Marketplaces Strategy at Seek.com.au. Previously:GM Corp Strat at Telstra, AT Kearney",https://angel.co/ismetric,Melbourne,0,27
Michael Thompson,Private equity professional.,https://angel.co/michael-thompson-24,Melbourne,1,1
Justin Baxter,"Currently studying at the University of Melbourne, interested in website development and software development. Looking to create startups that change the world.",https://angel.co/justin-baxter,Melbourne,0,6
David Rigbye,"Co-Founder & Head of Production @ PENSO. Our clients benefit from the Penso S.A.L.E. Method: Smart, Agile, Lean, Effective.",https://angel.co/david-rigbye,Melbourne,0,7
Anthony Ryan,Founded 2 Startups. 1 exit. Studied Bachelor Comm/Law,https://angel.co/anthony-ryan-750,Melbourne,0,10
Shane Clark,Founder @Easy Homes • Studied at @Monash University,https://angel.co/shane-clark-1,Melbourne,0,10
Jordan Michaelides,"Founder, Director at Single Partners (singlepartners.io)
We consult for Startups in Australia and look for sydnicate investments in Seed stages.",https://angel.co/jordan-michaelides,Melbourne,0,13
David Davidson,Independent consultant and investor. Ex mckinsey,https://angel.co/david-davidson,Melbourne,0,8
Cameron Smith,"Innovative technology mined entrepreneur with a diverse background in technology, business and pushing the boundaries.",https://angel.co/camdsmith,Melbourne,0,18
Dermott Wilson,"Worked in Equity Capital markets out of Melbourne, Australia funding private and listed companies.",https://angel.co/dermott-wilson,Melbourne,0,1
Tristan Angelini,Founder & CEO @Hillbrook Projects  @Hillbrook Shopfitters Co-Founder @Betswaps.com,https://angel.co/tristan-angelini,Melbourne,2,17
Louis Tsomaropoulos,"Experienced project manager, technology, small business owner and people leader. Studied a bachelors and masters in Info Systems.",https://angel.co/louis-tsomaropoulos,Melbourne,0,8
Kevin Dimitri Fernando,Deal Sourcing Analyst at Simon School VC Fund. Prior experience in mechanical engineering and relationship management in small business commercial banking.,https://angel.co/kevin-dimitri-fernando,Melbourne,0,5
Michael O'Regan,"I'm a military aerospace engineer by day, serial entrepreneur by night. I'm interested in backing people doing cool stuff.",https://angel.co/michael-o-regan,Melbourne,0,8
Jai Mirchandani,I work as a listed equity fund manager specialising in healthcare and media. However I'm looking for start up investment opportunities for my own account.,https://angel.co/jai-mirchandani,Melbourne,0,9
Prosper Taruvinga,"New investor, interested in the shared economy and innovation",https://angel.co/prosper-taruvinga,Melbourne,0,6
Edmund Hiew,Technical Consultant.,https://angel.co/edmund-hiew,Melbourne,0,3
Jim Lenweaver,I am an executive in the recruitment industry that has worked in 4 countries and 20+ markets.  I have worked with most of the largest companies in the world.,https://angel.co/jim-lenweaver,Melbourne,0,2
Morris Miselowski,"Global Business Futurist, Presenter & Media Commentator with 34 years of successfully discovering, exposing & progressing what's next, after next & beyond next",https://angel.co/morris-miselowski,Melbourne,0,0
Henry Choo,"Ex-VC 10+ Years Experience. Ran a SWF backed Tech fund in Asia and Silicon Valley. Now Angel investing and helping my startups in Australia, Malaysia & HK.",https://angel.co/henry-choo,Melbourne,4,0
Evgueni Iakhontov,IT Manager and Property Investor and Developer with over 15 years experience,https://angel.co/evgueni-iakhontov,Melbourne,0,0
Andre Carpenter,Technology Executive - Have worked as various interim CTO level positions across different market segments.,https://angel.co/andre-carpenter,Melbourne,0,0
Andrew Picken,Managing Partner @ Co Ventures.  Come and say hello.,https://angel.co/andrewpicken,Melbourne,0,3
YD Chellapen,,https://angel.co/yd-chellapen,Melbourne,0,3
Andrew Gray,Very interested in the Synthetic Biology fields and other emerging science fields and their potential practical applications today and tomorrow.,https://angel.co/andrew-gray-10,Melbourne,0,4
,,,,,
Appbot,Take the pain out of managing app store reviews,https://angel.co/appbot,Perth,Jan ’13,72
TheBroth,Social Casino Games,https://angel.co/thebroth,Perth,Dec ’14,99
Release Energy,aiming to help release over 40% of world's natural gas reserves - cleaner and free of CO2,https://angel.co/release-energy-1,Perth,Jan ’14,22
The CloudMiner,financial analysis for the resource sector,https://angel.co/the-cloudminer-1,Perth,Dec ’13,22
Touchgram,Connecting parents with young children,https://angel.co/touchgram,Perth,Jun ’15,7
Boundlss,"Helping people, corporates and insurers improve their health and wellness.",https://angel.co/boundlss,Perth,Apr ’13,44
GeoMoby,Always-on Indoor/Outdoor Geolocation As A Service,https://angel.co/geomoby,Perth,Apr ’13,37
Cycle My City,"Local Cycling Networks, Globally",https://angel.co/cycle-my-city,Perth,Jun ’13,28
AEGLE Life,"Personalised, data-driven health, prevention and wellness",https://angel.co/aegle-life,Perth,Nov ’13,30
Exchange database Recovery,informative and all-in-one solution to recover corrupt Exchange EDB file into PST file,https://angel.co/exchange-database-recovery-1,Perth,Feb ’15,5
eTool,Optimising sustainable design for the built environment.,https://angel.co/etool,Perth,Apr ’12,33
APE Mobile,Paperless site app for civil and construction contractors,https://angel.co/ape-mobile,Perth,Aug ’14,18
justgraph.it,Social charts and data,https://angel.co/justgraph-it,Perth,Mar ’12,13
Sourcetoad,Web and hybrid application development services,https://angel.co/sourcetoad,Tampa,May ’15,14
Triplify,The traveller's what's on guide.,https://angel.co/triplify,Perth,Jun ’13,16
Via Caroli,Digital & Social Media Marketing Agency,https://angel.co/via-caroli,Perth,Nov ’15,2
Drenalina,Managed cloud hosting optimized for high traffic publishers,https://angel.co/drenalina,Perth,Sep ’15,2
Offpeak Games,Multiplayer Virtual Reality Gaming,https://angel.co/offpeak-games,Perth,Jun ’15,9
GroupMap,A group response system that helps get more meaning out of your meetings.,https://angel.co/groupmap,Perth,Sep ’12,13
oneVR,Making Augmented and Virtual Reality a reality today,https://angel.co/onevr,Perth,Sep ’15,2
Australian GeoTomography,Providing low cost high resolution 3D Images of structures surrounding drillholes,https://angel.co/australian-geotomography,Perth,Sep ’13,12
Atomic Sky,Perth's Tech Accelerator,https://angel.co/atomic-sky,Perth,Dec ’14,17
VSBL Pty,Making Businesses Better Online,https://angel.co/vsbl-pty,Perth,Feb ’15,6
Today We Learned,Improving conversations -> relationships -> learning -> education,https://angel.co/todaywelearned,Melbourne,Sep ’15,5
Energise Accelerator by KPMG,No Cost ENR Startup Accelerator,https://angel.co/energise-accelerator-by-kpmg,Perth,Apr ’15,7
Beauty and Beast Supplements,International Master Franchise,https://angel.co/beauty-and-beast-supplements,Perth,Aug ’15,2
fiink,The Internet Collective Consciousness,https://angel.co/fiink,Perth,Jan ’12,14
veri.vote,Strengthening democracy with blockchain technology,https://angel.co/veri-vote,Perth,Jul ’16,6
Phoenix Music Industries,Music and Entertainment Services,https://angel.co/phoenix-music-industries,Perth,Nov ’15,1
Binkd,Venue Management System,https://angel.co/binkd,Perth,Sep ’11,22
Jungle Juniors,On demand child care services,https://angel.co/junglejuniors,Perth,Sep ’15,1
DataReSource,Next Gen Oil and Gas Data Market,https://angel.co/dataresource,Perth,Nov ’14,4
Advanced Oilfield Applications,Making Oil & Gas Operational Data Actionable,https://angel.co/advanced-oilfield-applications,Perth,Oct ’12,19
Snaptch,Digital Portfolio,https://angel.co/snaptch,Perth,Apr ’15,5
亦友 storytime,Single marketplace for online English tutors in China.,https://angel.co/yiyou-storytime,Perth,Dec ’15,2
Opulenza,Airis Analytical Software,https://angel.co/opulenza,Perth,Jan ’16,3
Cruxcee,,https://angel.co/cruxcee,Perth,Jan ’15,2
Tết a Tết Coffee & Kitchen,For coffee lovers who crave amazing food experiences,https://angel.co/tet-a-tet-coffee,Perth,Mar ’16,3
Projoca,World-wide RE Marketplace,https://angel.co/projoca,Perth,Apr ’16,4
CitySwagga,Location based rewards for nightlife,https://angel.co/cityswagga,Perth,May ’13,16
Appdroid Technologies,Communication Logistics,https://angel.co/appdroid-technologies,Perth,Nov ’15,2
Uranium Mobile,"Powerful mobile phones that are affordable, yet elegant and beautiful",https://angel.co/uranium-mobile,Perth,Aug ’15,2
Mindfuse,A Market Place for University & Industry Partnering,https://angel.co/mindfuse-1,Perth,Dec ’14,5
Generic Vending,Cash to btc vending machines Australia.,https://angel.co/generic-vending,Perth,Jun ’13,4
PlayAR,Using Augmented Reality to change the way people watch live sport,https://angel.co/playar,Perth,Sep ’15,8
Collectstor,Showcasing and marketplace for collectors,https://angel.co/collectstor-1,Perth,May ’14,6
Lytmos Group,,https://angel.co/lytmos-group,Perth,Aug ’15,1
